Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
si2304039893433939,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,M,,,si2304039893433939,200,shopify,1,deny,manual,599.99,689.9884999999999,True,False,,,,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,False,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,g,Active
si2304039893433939,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,CH,,,si2304039893433939,200,shopify,1,deny,manual,599.99,689.9884999999999,True,False,,,,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,False,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,Set de lencería con bordado floral de malla con aro con liga con 1 par medias,g,Active
si2304078141173267,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco y Negro,Size,XG,,,si2304078141173267,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,False,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,g,Active
si2304078141173267,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco y Negro,Size,M,,,si2304078141173267,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,False,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,g,Active
si2304078141173267,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco y Negro,Size,CH,,,si2304078141173267,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,False,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,con encaje en contraste con cordón delantero de malla Slips con tanga & Gargantilla,g,Active
si2302053467883375,Set de lencería con encaje floral con aro con liga con 1 par medias,Set de lencería con encaje floral con aro con liga con 1 par medias,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,G,,,si2302053467883375,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Set de lencería con encaje floral con aro con liga con 1 par medias,False,Set de lencería con encaje floral con aro con liga con 1 par medias,Set de lencería con encaje floral con aro con liga con 1 par medias,g,Active
si2302053467883375,Set de lencería con encaje floral con aro con liga con 1 par medias,Set de lencería con encaje floral con aro con liga con 1 par medias,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,M,,,si2302053467883375,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Set de lencería con encaje floral con aro con liga con 1 par medias,False,Set de lencería con encaje floral con aro con liga con 1 par medias,Set de lencería con encaje floral con aro con liga con 1 par medias,g,Active
si2302053467883375,Set de lencería con encaje floral con aro con liga con 1 par medias,Set de lencería con encaje floral con aro con liga con 1 par medias,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,CH,,,si2302053467883375,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Set de lencería con encaje floral con aro con liga con 1 par medias,False,Set de lencería con encaje floral con aro con liga con 1 par medias,Set de lencería con encaje floral con aro con liga con 1 par medias,g,Active
si2110122416901011,4 piezas set de lencería con liga con aro con encaje con aplique con medias,4 piezas set de lencería con liga con aro con encaje con aplique con medias,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,CH,,,si2110122416901011,200,shopify,3,deny,manual,699.99,804.9884999999999,True,False,,,,4 piezas set de lencería con liga con aro con encaje con aplique con medias,False,4 piezas set de lencería con liga con aro con encaje con aplique con medias,4 piezas set de lencería con liga con aro con encaje con aplique con medias,g,Active
si2303289887495555,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,L,,,si2303289887495555,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,Nina Bonheur Set de lencería con bordado floral,False,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,g,Active
si2303289887495555,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,XS,,,si2303289887495555,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,Nina Bonheur Set de lencería con bordado floral,False,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,g,Active
si2303289887495555,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,M,,,si2303289887495555,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,Nina Bonheur Set de lencería con bordado floral,False,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,g,Active
si2303289887495555,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,S,,,si2303289887495555,200,shopify,1,deny,manual,499.99,574.9884999999999,True,False,,,,Nina Bonheur Set de lencería con bordado floral,False,Nina Bonheur Set de lencería con bordado floral,Nina Bonheur Set de lencería con bordado floral,g,Active
sc2207287306611983,3 piezas Banda de pelo unicolor dulce,3 piezas Banda de pelo unicolor dulce,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,Unitalla,,,sc2207287306611983,200,shopify,1,deny,manual,149.99,172.4885,True,False,,,,3 piezas Banda de pelo unicolor dulce,False,3 piezas Banda de pelo unicolor dulce,3 piezas Banda de pelo unicolor dulce,g,Active
sc2205043130682337,3 piezas Banda de pelo unicolor moda,3 piezas Banda de pelo unicolor moda,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,Unitalla,,,sc2205043130682337,200,shopify,1,deny,manual,149.99,172.4885,True,False,,,,3 piezas Banda de pelo unicolor moda,False,3 piezas Banda de pelo unicolor moda,3 piezas Banda de pelo unicolor moda,g,Active
sc2304117788581824,Liguero a la cintura con diseño de lazo,Liguero a la cintura con diseño de lazo,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,M,,,sc2304117788581824,200,shopify,1,deny,manual,199.99,229.9885,True,False,,,,Liguero a la cintura con diseño de lazo,False,Liguero a la cintura con diseño de lazo,Liguero a la cintura con diseño de lazo,g,Active
sc2304112528211029,1 cinturón de arnés gótico con tachuelas y decoración de lazo para mujer para la vida diaria,1 cinturón de arnés gótico con tachuelas y decoración de lazo para mujer para la vida diaria,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,M,,,sc2304112528211029,200,shopify,1,deny,manual,199.99,229.9885,True,False,,,,1 cinturón de arnés gótico con tachuelas y decoración de lazo para mujer para la vida diaria,False,1 cinturón de arnés gótico con tachuelas y decoración de lazo para mujer para la vida diaria,1 cinturón de arnés gótico con tachuelas y decoración de lazo para mujer para la vida diaria,g,Active
si2305263118566981,CONJUNTO SEXY,CONJUNTO SEXY,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,80B,,,si2305263118566981,200,shopify,1,deny,manual,1299.99,1494.9885,True,False,,,,CONJUNTO SEXY,False,CONJUNTO SEXY,CONJUNTO SEXY,g,Active
si2305263118566981,CONJUNTO SEXY,CONJUNTO SEXY,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,90B,,,si2305263118566981,200,shopify,1,deny,manual,1299.99,1494.9885,True,False,,,,CONJUNTO SEXY,False,CONJUNTO SEXY,CONJUNTO SEXY,g,Active
si2305263118536625,CONJUNTO SEXY,CONJUNTO SEXY,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,80B,,,si2305263118536625,200,shopify,1,deny,manual,1299.99,1494.9885,True,False,,,,CONJUNTO SEXY,False,CONJUNTO SEXY,CONJUNTO SEXY,g,Active
si2305263118536625,CONJUNTO SEXY,CONJUNTO SEXY,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,85B,,,si2305263118536625,200,shopify,1,deny,manual,1299.99,1494.9885,True,False,,,,CONJUNTO SEXY,False,CONJUNTO SEXY,CONJUNTO SEXY,g,Active
si2305263118536625,CONJUNTO SEXY,CONJUNTO SEXY,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,90B,,,si2305263118536625,200,shopify,1,deny,manual,1299.99,1494.9885,True,False,,,,CONJUNTO SEXY,False,CONJUNTO SEXY,CONJUNTO SEXY,g,Active
si2302280636158168,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,XG,,,si2302280636158168,200,shopify,1,deny,manual,649.99,747.4884999999999,True,False,,,,Set de lencería con lazo delantero de malla en contraste con gargantilla,False,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,g,Active
si2302280636158168,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,G,,,si2302280636158168,200,shopify,1,deny,manual,649.99,747.4884999999999,True,False,,,,Set de lencería con lazo delantero de malla en contraste con gargantilla,False,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,g,Active
si2302280636158168,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,M,,,si2302280636158168,200,shopify,1,deny,manual,649.99,747.4884999999999,True,False,,,,Set de lencería con lazo delantero de malla en contraste con gargantilla,False,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,g,Active
si2302280636158168,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,CH,,,si2302280636158168,200,shopify,1,deny,manual,649.99,747.4884999999999,True,False,,,,Set de lencería con lazo delantero de malla en contraste con gargantilla,False,Set de lencería con lazo delantero de malla en contraste con gargantilla,Set de lencería con lazo delantero de malla en contraste con gargantilla,g,Active
si2207286643556827,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,M,,,si2207286643556827,200,shopify,2,deny,manual,499.99,574.9884999999999,True,False,,,,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,False,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,g,Active
si2207286643556827,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,CH,,,si2207286643556827,200,shopify,2,deny,manual,499.99,574.9884999999999,True,False,,,,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,False,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,5 piezas Set de lencería con encaje floral ribete en abanico con abertura inalámbrico con liga,g,Active
